ORDER_DETAIL_CODE,ORDER_DATE,ORDER_METHOD_CODE,PRODUCT_NUMBER,UNIT_SALE_PRICE
96444,2021-09-17,5,89,6.96
96340,2021-06-02,4,65,
96351,2021-06-02,4,68,60.06
96367,2021-06-02,4,73,
96417,2021-06-02,4,82,30.71
96445,2021-06-02,4,89,6.96
96449,2021-06-02,4,,3.97
96465,2021-06-02,4,93,2.98
96342,2021-07-30,2,65,78
96468,2021-07-30,2,94,4.78
96343,2021-04-14,2,65,78
96447,2021-04-14,2,90,5.73
96475,2021-04-14,2,95,5.88
96344,2021-10-05,7,66,92.91
96357,2021-10-05,7,70,122.06
96368,2021-10-05,7,73,12.15
96397,2021-10-05,7,78,103.37
96345,2021-10-15,2,66,92.91
96358,2021-10-15,2,70,122.06
96406,2021-10-15,2,80,164.08
96415,2021-10-15,2,82,30.71
96446,2021-10-15,2,90,6.92
96456,2021-10-15,2,91,4.92
96488,2021-10-15,2,100,5.71
96346,2021-06-14,7,67,255.07
96419,2021-06-14,7,83,92.56
96431,2021-06-14,7,85,301.2
96454,2021-06-14,7,91,
96466,2021-06-14,7,94,4.78
67,2021-07-05,7,24,255.07
96370,2021-07-05,7,73,12.15
96372,2021-07-05,7,74,16.02
96392,2021-07-05,7,77,90.63
96399,2021-07-05,7,79,133.63
96414,2021-07-05,7,82,30.71
96440,2021-07-05,7,,6.96
96453,2021-07-05,7,91,4.92
96483,2021-07-05,7,99,4.94
96348,2021-10-01,7,67,255.07
96401,2021-10-01,7,79,133.63
96420,2021-10-01,7,83,92.56
96429,2021-10-01,7,85,14
96485,2021-10-01,7,100,5.71
96349,2021-10-22,4,67,
96457,2021-10-22,4,91,4.92
96478,2021-10-22,4,95,5.88
96353,2021-10-15,2,69,104.54
96356,2021-10-15,2,70,122.06
96434,2021-10-15,2,86,5.05
96354,2021-04-23,7,70,122.06
96380,2021-04-23,7,75,115.84
96391,2021-04-23,7,77,50
96412,2021-04-23,7,81,83.98
96355,2021-07-06,2,70,122.06
96387,2021-07-06,2,76,56
96389,2021-07-06,2,77,90.63
96409,2021-07-06,2,81,83.98
96418,2021-07-06,2,83,92.56
96424,2021-07-06,2,84,113.73
96432,2021-07-06,2,85,301.2
96359,2021-04-25,7,71,90.76
96408,2021-04-25,7,80,164.08
96425,2021-04-25,7,84,113.73
96467,2021-04-25,7,94,4.78
96361,2021-09-18,5,71,90.76
96375,2021-09-18,5,74,16.02
96379,2021-09-18,5,75,115.84
96388,2021-09-18,5,77,90.63
96398,2021-09-18,5,79,133.63
96407,2021-09-18,5,80,24
96433,2021-09-18,5,85,301.2
96362,2021-10-15,7,71,90.76
103.37,2021-10-15,7,78,96395
96363,2021-06-08,8,72,147.57
96402,2021-06-08,8,79,133.63
96472,2021-06-08,8,95,5.88
96364,2021-05-30,2,72,147.57
96369,2021-05-30,2,73,
96404,2021-05-30,2,80,164.08
96430,2021-05-30,2,85,301.2
96441,2021-05-30,2,89,6.96
96451,2021-05-30,2,90,6.92
96458,2021-05-30,2,91,4.92
96477,2021-05-30,2,95,5.88
96365,2021-10-05,4,72,
96421,2021-10-05,4,83,92.56
96427,2021-10-05,4,85,301.2
96366,2021-05-12,7,72,147.57
96381,2021-05-12,7,75,115.84
96400,2021-05-12,7,79,133.63
96410,2021-05-12,7,81,83.98
96442,2021-05-12,7,89,2.48
96374,2021-04-24,1,74,16.02
96413,2021-04-24,1,82,30.71
96460,2021-04-24,1,92,4.92
96376,2021-08-18,5,74,16.02
96383,2021-08-18,5,76,40.02
96390,2021-08-18,5,77,90.63
96422,2021-08-18,5,84,113.73
96428,2021-08-18,5,85,301.2
96471,2021-08-18,5,,4.78
96382,2021-08-12,7,75,115.84
96403,2021-08-12,7,80,164.08
96455,2021-08-12,7,91,4.92
96482,2021-08-12,7,98,5.82
96384,2021-09-15,2,76,40.02
96405,2021-09-15,2,80,
96423,2021-09-15,2,84,113.73
96450,2021-09-15,2,90,6.92
96484,2021-09-15,2,99,4.94
96385,2021-10-18,5,76,40.02
96393,2021-10-18,5,78,103.37
96396,2021-03-22,5,78,103.37
96416,2021-03-22,5,,30.71
96443,2021-03-22,5,89,98
96459,2021-03-22,5,,4.92
96469,2021-03-22,5,94,4.78
96479,2021-03-22,5,96,22.92
96486,2021-03-22,5,100,5.71
96411,2021-10-18,5,81,24
96426,2021-05-12,4,84,113.73
96487,2021-05-12,4,100,5.71
96489,2021-06-28,7,,550.16
96498,2021-06-28,7,102,715.05
96514,2021-06-28,7,106,992.65
96522,2021-06-28,7,107,1144.32
96538,2021-06-28,7,110,121.29
96548,2021-06-28,7,112,9.01
96490,2021-06-21,,101,550.16
96512,2021-06-21,,106,992.65
96524,2021-06-21,,108,862.9
96549,2021-06-21,,112,9.01
96558,2021-06-21,,114,199.27
96563,2021-06-21,,115,10.03
96491,2021-04-01,2,101,499.45
96494,2021-04-01,2,50,558.64
96501,2021-04-01,2,103,
96506,2021-04-01,2,104,705.69
96516,2021-04-01,2,106,965.34
96535,2021-04-01,2,110,121.29
96557,2021-04-01,2,114,199.27
96562,2021-04-01,2,115,10.03
96492,2021-03-12,7,101,305.64
96502,2021-03-12,7,103,502.79
96505,2021-03-12,7,104,705.69
96521,2021-03-12,7,107,4
96546,2021-03-12,7,112,9.01
96552,2021-03-12,7,113,12.05
5.01,2021-03-12,7,115,10.03
96493,2021-04-20,5,101,
96495,2021-04-20,5,102,583.69
96503,2021-04-20,5,104,705.69
96510,2021-04-20,5,105,846.27
96527,2021-04-20,5,108,862.9
96529,2021-04-20,5,109,63.27
96560,2021-04-20,5,115,10.03
96496,2021-11-18,2,102,823.58
96499,2021-11-18,2,103,502.79
96504,2021-11-18,2,104,
96517,2021-11-18,2,106,742.53
96520,2021-11-18,2,107,1144.32
96531,2021-11-18,2,35,63.27
96555,2021-11-18,2,114,199.27
598.92,2021-09-09,3,102,96497
96526,2021-09-09,3,4,862.9
96542,2021-09-09,3,111,180.13
96547,2021-09-09,3,112,9.01
96500,2021-03-13,4,103,
96540,2021-03-13,4,110,
96545,2021-03-13,4,111,32
96507,2021-10-23,5,104,705.69
96518,2021-10-23,5,,
96534,2021-10-23,5,109,63.27
96541,2021-10-23,5,111,180.13
96509,2021-10-13,2,105,1074.32
96513,2021-10-13,2,,672.29
96519,2021-10-13,2,107,1144.32
96533,2021-10-13,2,109,63.27
96537,2021-10-13,2,110,121.29
96544,2021-10-13,2,111,180.13
96550,2021-10-13,2,112,9.01
96511,2021-10-04,7,105,1170.41
96528,2021-10-04,7,108,862.9
96536,2021-10-04,7,110,121.29
96523,2021-05-16,5,107,2
96554,2021-05-16,5,113,12.05
96525,2021-12-14,4,108,862.9
96551,2021-12-14,4,113,12.05
96559,2021-12-14,4,115,10.03
96530,2021-12-09,2,109,63.27
96539,2021-12-09,2,110,121.29
96543,2021-12-09,2,111,180.13
96532,2021-12-01,7,109,63.27
96553,2021-05-31,1,,34
96556,2021-05-31,1,114,199.27
109851,2020-05-12,1,96,22.54
109751,2020-05-12,1,19,265.14
109755,2020-05-12,1,20,127.27
109770,2020-05-12,1,33,29.44
109825,2020-05-12,1,91,4.88
109834,2020-05-12,1,93,4.5
109853,2020-01-13,4,96,16.1
109837,2020-01-13,4,93,4.5
109839,2020-01-13,4,94,
109858,2020-07-14,2,98,5.69
109786,2020-07-14,2,73,12.78
109838,2020-07-14,2,93,4.5
109843,2020-07-14,2,94,4.63
109859,2020-03-29,5,98,5.69
109732,2020-03-29,5,1,6.59
109757,2020-03-29,5,22,11.77
109759,2020-03-29,5,24,
109812,2020-03-29,5,88,6.63
109815,2020-03-29,5,89,6.55
109826,2020-03-29,5,,4.88
109831,2020-03-29,5,92,22
109850,2020-03-29,5,96,22.54
109860,2020-03-29,2,98,5.69
109866,2020-03-29,2,100,2.76
109870,2020-03-29,2,101,630.25
109871,2020-03-29,2,102,928.53
109873,2020-03-29,2,106,
109874,2020-03-29,2,109,76.86
109781,2020-03-29,2,68,61.84
109784,2020-03-29,2,71,95.62
109814,2020-03-29,2,,6.55
109861,2020-06-20,7,98,5.69
109731,2020-06-20,7,1,6.59
109734,2020-06-20,7,3,23.8
109743,2020-06-20,7,10,19.29
109767,2020-06-20,7,31,16.29
109768,2020-06-20,7,32,27.37
109795,2020-06-20,7,85,359.6
109862,2020-04-06,,99,4.82
109733,2020-04-06,,2,12.53
109763,2020-04-06,,28,33.59
109789,2020-04-06,,75,119.69
109792,2020-04-06,,80,182.67
109832,2020-04-06,,92,4.92
109865,2020-05-18,3,99,4.82
109738,2020-05-18,3,8,151.77
109742,2020-05-18,3,10,12
109753,2020-05-18,3,19,265.14
109772,2020-05-18,3,34,51.24
109807,2020-05-18,3,87,5.5
109827,2020-05-18,3,91,4.88
109829,2020-05-18,3,92,4.92
109842,2020-05-18,3,94,4.63
109867,2020-10-21,5,100,5.53
109745,2020-10-21,5,14,677.03
109762,2020-10-21,5,27,460.52
109872,2020-10-08,2,12,1471.08
109875,2020-10-08,2,110,126.73
109779,2020-10-08,2,65,81.55
109836,2020-10-08,2,93,4.5
109847,2020-10-08,2,95,5.55
109876,2020-12-01,1,111,180.63
109749,2020-12-01,1,,146.83
109760,2020-12-01,1,26,370.86
109783,2020-12-01,1,16,122.7
109877,2020-09-11,7,115,10.71
109777,2020-09-11,7,63,32.59
109778,2020-09-11,7,64,41.61
109830,2020-09-11,7,92,4.92
109878,2021-04-03,2,1,6.03
109932,2021-04-03,2,10,17.4
109946,2021-04-03,2,12,541.59
109986,2021-04-03,2,19,219.89
110010,2021-04-03,2,22,15.28
110012,2021-04-03,2,23,97.87
110074,2021-04-03,2,33,27.3
110085,2021-04-03,2,34,46.31
110116,2021-04-03,2,40,25.29
110128,2021-04-03,2,42,151.38
110159,2021-04-03,2,46,73.55
110185,2021-04-03,2,50,
110206,2021-04-03,2,53,
110258,2021-04-03,2,59,59.25
110281,2021-04-03,2,36,39.04
110287,2021-04-03,2,,32
110298,2021-04-03,2,67,255.07
110333,2021-04-03,2,80,14
110361,2021-04-03,2,88,6.73
110395,2021-04-03,2,96,22.92
110405,2021-04-03,2,48,5.82
109879,2021-09-30,4,1,6.03
109925,2021-09-30,4,8,134.63
109926,2021-09-30,4,9,12.15
109940,2021-09-30,4,11,354.29
109964,2021-09-30,4,16,2.05
109977,2021-09-30,4,18,133.75
110029,2021-09-30,4,26,326.86
110036,2021-09-30,4,27,441.8
46.31,2021-09-30,4,34,46.31
110088,2021-09-30,4,35,24.86
110105,2021-09-30,4,38,30.84
110109,2021-09-30,4,39,66.66
110125,2021-09-30,4,42,151.38
110170,2021-09-30,4,48,107.86
110183,2021-09-30,4,50,3.92
110225,2021-09-30,4,54,51.54
110230,2021-09-30,4,55,7.8
110272,2021-09-30,4,60,19.78
110276,2021-09-30,4,61,39.04
110292,2021-09-30,4,62,79.11
110300,2021-09-30,4,67,255.07
110319,2021-09-30,4,75,115.84
110347,2021-09-30,4,86,5.76
110407,2021-09-30,4,99,4.94
110412,2021-09-30,4,100,5.71
109880,2021-04-06,4,1,6.03
109935,2021-04-06,4,10,17.4
109968,2021-04-06,4,17,84.41
110020,2021-04-06,4,24,76.73
110027,2021-04-06,4,26,326.86
110047,2021-04-06,4,29,71.02
110089,2021-04-06,4,35,18.42
110144,2021-04-06,4,44,319.89
110150,2021-04-06,4,45,555.53
110161,2021-04-06,4,47,63.49
110187,2021-04-06,4,51,68.94
110213,2021-04-06,4,53,39.49
110215,2021-04-06,4,54,51.54
110264,2021-04-06,4,59,59.25
110280,2021-04-06,4,61,39.04
110338,2021-04-06,4,83,92.56
110340,2021-04-06,4,84,113.73
110357,2021-04-06,4,88,6.73
110372,2021-04-06,4,91,4.92
110389,2021-04-06,4,94,162
109881,2021-12-13,2,1,6.03
109886,2021-12-13,2,2,12.13
109915,2021-12-13,2,7,65.23
109945,2021-12-13,2,12,532.8
109952,2021-12-13,2,13,457.8
109970,2021-12-13,2,17,84.41
109997,2021-12-13,2,20,112.9
110003,2021-12-13,2,21,36.34
110038,2021-12-13,2,27,441.8
110060,2021-12-13,2,31,15.6
110091,2021-12-13,2,64,24.86
110175,2021-12-13,2,48,107.86
110197,2021-12-13,2,51,68.94
110201,2021-12-13,2,,36.7
110219,2021-12-13,2,54,51.54
110242,2021-12-13,2,57,77.94
110271,2021-12-13,2,60,19.78
110312,2021-12-13,2,73,12.15
110329,2021-12-13,2,79,133.63
110348,2021-12-13,2,86,5.76
110381,2021-12-13,2,93,4.82
109882,2021-04-15,4,1,6.03
109909,2021-04-15,4,5,54.09
756.82,2021-04-15,4,15,616.17
109994,2021-04-15,4,20,
110000,2021-04-15,4,21,36.34
110018,2021-04-15,4,24,76.73
110086,2021-04-15,4,76,24.86
110095,2021-04-15,4,36,30.64
110120,2021-04-15,4,41,32.7
110167,2021-04-15,4,47,
110182,2021-04-15,4,50,3.92
110196,2021-04-15,4,51,
110204,2021-04-15,4,52,36.7
110210,2021-04-15,4,53,39.49
110228,2021-04-15,4,55,7.8
110278,2021-04-15,4,,39.04
115.84,2021-04-15,4,75,115.84
110343,2021-04-15,4,85,301.2
110364,2021-04-15,4,89,6.96
110379,2021-04-15,4,92,4.92
109883,2021-04-16,4,1,6.03
109931,2021-04-16,4,9,12.15
110008,2021-04-16,4,22,15.28
110035,2021-04-16,4,27,441.8
110052,2021-04-16,4,29,71.02
110071,2021-04-16,4,32,25.31
110166,2021-04-16,4,,63.49
110172,2021-04-16,4,48,107.86
110247,2021-04-16,4,57,20
110256,2021-04-16,4,58,79.65
110263,2021-04-16,4,59,59.25
110279,2021-04-16,4,61,39.04
110356,2021-04-16,4,88,6.73
110370,2021-04-16,4,91,4.92
110384,2021-04-16,4,93,4.82
110391,2021-04-16,4,94,4.78
109884,2021-09-18,2,1,6.03
109896,2021-09-18,2,3,
109920,2021-09-18,2,8,134.63
109975,2021-09-18,2,17,84.41
109983,2021-09-18,2,56,133.75
110079,2021-09-18,2,34,46.31
110098,2021-09-18,2,36,30.64
110113,2021-09-18,2,40,25.29
110133,2021-09-18,2,,189.77
110141,2021-09-18,2,44,287.89
110168,2021-09-18,2,47,63.49
110178,2021-09-18,2,49,31.42
110179,2021-09-18,2,50,3.92
110200,2021-09-18,2,52,
110211,2021-09-18,2,53,
110223,2021-09-18,2,,51.54
110241,2021-09-18,2,57,77.94
110268,2021-09-18,2,60,19.78
110289,2021-09-18,2,,79.11
110325,2021-09-18,2,77,90.63
110353,2021-09-18,2,87,5.76
109885,,5,2,11.71
109921,,5,8,126.16
109949,,5,13,516.94
109963,,5,16,1.89
109987,,5,19,231.85
110006,,5,22,14.52
110026,,5,25,245.35
110072,,5,33,25.94
110083,,5,34,43.7
110129,,5,42,143.8
110132,,5,,180.27
110140,,5,44,324.48
110154,,5,45,527.76
110195,,5,51,63.77
110229,,5,55,7.21
110307,,5,70,115.95
110308,,5,71,86.23
110324,,5,76,37.56
110335,,5,82,29.19
110378,,5,92,4.48
110385,,5,94,4.36
109887,2021-12-02,2,2,12.13
109900,2021-12-02,2,4,7.15
109972,2021-12-02,2,17,82
109989,2021-12-02,2,19,206.07
110050,2021-12-02,2,29,71.02
27.3,2021-12-02,2,33,110073
110115,2021-12-02,2,40,25.29
110138,2021-12-02,2,44,278.92
110151,2021-12-02,2,45,496.32
110181,2021-12-02,2,50,3.92
110199,2021-12-02,2,52,36.7
110209,2021-12-02,2,53,28.2
110274,2021-12-02,2,61,39.04
110285,2021-12-02,2,62,79.11
110339,2021-12-02,2,84,113.73
110358,2021-12-02,2,88,6.73
109888,2021-04-21,3,2,11.71
109998,2021-04-21,3,20,108.05
110011,2021-04-21,3,12,14.52
110022,2021-04-21,3,24,74.81
110051,2021-04-21,3,29,66.65
110056,2021-04-21,3,30,12.56
110090,2021-04-21,3,35,23.89
110110,2021-04-21,3,39,62.91
110148,2021-04-21,3,45,527.76
110165,2021-04-21,3,47,60.52
110174,2021-04-21,3,48,10
110176,2021-04-21,3,49,29.06
110194,2021-04-21,3,51,63.77
110216,2021-04-21,3,54,48.95
110260,2021-04-21,3,59,59.25
109889,2021-09-12,2,,44
109919,2021-09-12,2,8,134.63
109951,2021-09-12,2,13,509.14
110007,2021-09-12,2,22,
110028,2021-09-12,2,26,326.86
110080,2021-09-12,2,34,46.31
110101,2021-09-12,2,37,47.88
110130,2021-09-12,2,43,189.77
110145,2021-09-12,2,44,341.54
110222,2021-09-12,2,54,51.54
110277,2021-09-12,2,61,39.04
110315,2021-09-12,2,74,16.02
110337,2021-09-12,2,,83
110371,2021-09-12,2,91,26
109890,2021-11-20,2,2,12.13
109901,2021-11-20,2,4,7.15
109904,2021-11-20,2,5,54.09
109912,2021-11-20,2,6,123.56
109922,2021-11-20,2,8,134.63
109930,2021-11-20,2,24,12.15
109944,2021-11-20,2,12,523.82
109962,2021-11-20,2,,615.05
109973,2021-11-20,2,17,84.41
109990,2021-11-20,2,19,245.66
109993,2021-11-20,2,20,112.9
110016,2021-11-20,2,23,97.87
110019,2021-11-20,2,24,76.73
110023,2021-11-20,2,25,258.26
110040,2021-11-20,2,27,441.8
110049,2021-11-20,2,29,71.02
13.57,2021-11-20,2,30,13.57
110069,2021-11-20,2,32,25.31
110099,2021-11-20,2,37,47.88
110164,2021-11-20,2,47,63.49
110188,2021-11-20,2,51,68.94
110214,2021-11-20,2,53,39.49
110251,2021-11-20,2,58,79.65
110349,2021-11-20,2,86,5.76
109891,2021-06-05,5,3,22.84
109923,2021-06-05,5,26,134.63
109991,2021-06-05,5,20,112.9
110037,2021-06-05,5,27,441.8
110055,2021-06-05,5,30,13.57
110066,2021-06-05,5,,
110087,2021-06-05,5,,18.42
110094,2021-06-05,5,36,30.64
110131,2021-06-05,5,43,189.77
34.47,2021-06-05,5,51,68.94
110212,2021-06-05,5,53,39.49
110239,2021-06-05,5,56,17.09
110249,2021-06-05,5,57,77.94
110283,2021-06-05,5,62,79.11
110387,2021-06-05,5,94,4.78
109892,2021-06-19,2,3,22.84
109913,2021-06-19,2,6,123.56
109934,2021-06-19,2,10,17.4
110042,2021-06-19,2,28,30.44
110062,2021-06-19,2,31,15.6
110075,2021-06-19,2,33,27.3
110097,2021-06-19,2,36,30.64
110124,2021-06-19,2,42,151.38
110134,2021-06-19,2,43,
110160,2021-06-19,2,47,63.49
110237,2021-06-19,2,56,17.09
110313,2021-06-19,2,73,12.15
110321,2021-06-19,2,75,115.84
110323,2021-06-19,2,76,40.02
110327,2021-06-19,2,78,103.37
110359,2021-06-19,2,88,6.73
110411,2021-06-19,2,100,5.71
109893,2021-06-03,5,3,22.84
109936,2021-06-03,5,10,17.4
486.92,2021-06-03,5,12,604.92
109981,2021-06-03,5,18,133.75
109988,2021-06-03,5,19,78
110063,2021-06-03,5,31,15.6
110118,2021-06-03,5,41,32.7
110180,2021-06-03,5,,
110202,2021-06-03,5,52,36.7
110217,2021-06-03,5,54,
110233,2021-06-03,5,55,7.8
110254,2021-06-03,5,58,79.65
110299,2021-06-03,5,67,255.07
110317,2021-06-03,5,74,16.02
110334,2021-06-03,5,81,83.98
110360,2021-06-03,5,88,6.73
110366,2021-06-03,5,90,2.47
110375,2021-06-03,5,91,4.92
110376,2021-06-03,5,92,4.92
109894,2021-01-18,2,3,22.84
109910,2021-01-18,2,6,123.56
109953,2021-01-18,2,14,564.72
110004,2021-01-18,2,21,36.34
110078,2021-01-18,2,33,27.3
110096,2021-01-18,2,36,30.64
110112,2021-01-18,2,,25.29
110121,2021-01-18,2,41,32.7
110127,2021-01-18,2,42,28
110143,2021-01-18,2,44,341.54
555.53,2021-01-18,2,45,555.53
110191,2021-01-18,2,,68.94
110220,2021-01-18,2,54,51.54
110243,2021-01-18,2,57,77.94
110257,2021-01-18,2,28,79.65
110262,2021-01-18,2,59,59.25
110265,2021-01-18,2,60,19.78
110282,2021-01-18,2,,39.04
110286,2021-01-18,2,62,
110393,2021-01-18,2,,5.88
110406,2021-01-18,2,99,
109895,2021-08-08,4,3,21.89
109907,2021-08-08,4,5,51.65
109950,2021-08-08,4,13,398.41
109971,2021-08-08,4,17,80.79
109980,2021-08-08,4,18,127.06
110030,2021-08-08,4,26,310.52
110034,2021-08-08,4,27,245.44
110064,2021-08-08,4,31,
110111,2021-08-08,4,39,62.91
110149,2021-08-08,4,45,527.76
73.55,2021-08-08,4,46,70.4
110231,2021-08-08,4,48,7.21
110236,2021-08-08,4,56,15.8
110246,2021-08-08,4,57,
110253,2021-08-08,4,58,76.23
110273,2021-08-08,4,60,9.89
110332,2021-08-08,4,,153.94
110365,2021-08-08,4,89,6.28
110374,2021-08-08,4,91,4.48
110403,2021-08-08,4,98,5.38
109897,2021-11-24,3,4,7.15
109908,2021-11-24,3,5,54.09
109911,2021-11-24,3,6,123.56
109956,2021-11-24,3,14,611.78
109965,2021-11-24,3,16,2.05
110009,2021-11-24,3,22,15.28
110015,2021-11-24,3,23,97.87
110025,2021-11-24,3,25,258.26
110039,2021-11-24,3,27,441.8
110061,2021-11-24,3,31,
110093,2021-11-24,3,36,30.64
20.54,2021-11-24,3,38,30.84
110136,2021-11-24,3,43,
43.77,2021-11-24,3,47,110163
110189,2021-11-24,3,51,68.94
110203,2021-11-24,3,52,
110238,2021-11-24,3,56,17.09
110255,2021-11-24,3,58,79.65
110305,2021-11-24,3,69,104.54
110318,2021-11-24,3,74,16.02
110352,2021-11-24,3,87,10
110409,2021-11-24,3,99,38
109898,2021-01-02,5,4,7.15
109905,2021-01-02,5,5,54.09
109916,2021-01-02,5,7,65.23
109937,2021-01-02,5,28,17.4
109955,2021-01-02,5,14,611.78
110054,2021-01-02,5,29,71.02
110057,2021-01-02,5,30,36
110076,2021-01-02,5,33,27.3
110092,2021-01-02,5,36,30.64
110102,2021-01-02,5,37,47.88
110156,2021-01-02,5,46,
110184,2021-01-02,5,114,3.92
110190,2021-01-02,5,51,68.94
110208,2021-01-02,5,53,39.49
110221,2021-01-02,5,54,51.54
110227,2021-01-02,5,55,7.8
110248,2021-01-02,5,57,77.94
110269,2021-01-02,5,60,19.78
110275,2021-01-02,5,61,39.04
110284,2021-01-02,5,62,79.11
110342,2021-01-02,5,85,301.2
110394,2021-01-02,5,95,5.88
109899,2021-05-27,7,4,7.15
109918,2021-05-27,7,7,65.23
109939,2021-05-27,7,11,354.29
109961,2021-05-27,7,15,756.82
109974,2021-05-27,7,17,84.41
109985,2021-05-27,7,19,245.66
110002,2021-05-27,7,21,
110014,2021-05-27,7,23,97.87
110045,2021-05-27,7,28,30.44
110048,2021-05-27,7,29,71.02
110065,2021-05-27,7,31,15.6
110077,2021-05-27,7,,27.3
110123,2021-05-27,7,41,32.7
110142,2021-05-27,7,44,341.54
110193,2021-05-27,7,51,68.94
110198,2021-05-27,7,52,36.7
110218,2021-05-27,7,54,51.54
110244,2021-05-27,7,57,77.94
110252,2021-05-27,7,58,79.65
110291,2021-05-27,7,62,79.11
110326,2021-05-27,7,77,90.63
110328,2021-05-27,7,78,103.37
110346,2021-05-27,7,86,5.76
110383,2021-05-27,7,93,4.82
110408,2021-05-27,7,99,4.94
109902,2021-07-08,8,4,6.84
109927,2021-07-08,8,9,11.71
109960,2021-07-08,8,15,718.97
110005,2021-07-08,8,21,35.43
110017,2021-07-08,8,23,
110033,2021-07-08,8,27,412.35
110046,2021-07-08,8,28,
110100,2021-07-08,8,37,45.18
110103,2021-07-08,8,38,29.29
110117,2021-07-08,8,40,24.21
110171,2021-07-08,8,48,107.86
110205,2021-07-08,8,53,37.79
110267,2021-07-08,8,60,18.29
110331,2021-07-08,8,80,153.94
110363,2021-07-08,8,89,6.28
110397,2021-07-08,8,96,16.37
109903,2021-09-28,2,4,6.84
109929,2021-09-28,2,9,11.71
109941,2021-09-28,2,11,339.1
109958,2021-09-28,2,15,718.97
109967,2021-09-28,2,16,1.89
109978,2021-09-28,2,18,127.06
110322,2021-09-28,2,76,37.56
110368,2021-09-28,2,90,6.26
110377,2021-09-28,2,92,4.48
109914,2021-06-25,5,7,62.52
109924,2021-06-25,5,,126.16
109938,2021-06-25,5,10,16.34
109966,2021-06-25,5,16,1.89
109995,2021-06-25,5,20,108.05
110001,2021-06-25,5,21,34
110119,2021-06-25,5,41,31.57
110135,2021-06-25,5,48,180.27
110137,2021-06-25,5,44,324.48
110235,2021-06-25,5,56,15.8
110245,2021-06-25,5,57,72.09
110259,2021-06-25,5,59,
110270,2021-06-25,5,60,18.29
110344,2021-06-25,5,85,282.6
110350,2021-06-25,5,86,5.19
110355,2021-06-25,5,87,
110373,2021-06-25,5,,
110390,2021-06-25,5,94,4.36
109917,2021-11-12,5,7,62.52
109933,2021-11-12,5,10,
109969,2021-11-12,5,17,80.79
110032,2021-11-12,5,26,310.52
110041,2021-11-12,5,28,24.35
110068,2021-11-12,5,32,24.04
110081,2021-11-12,5,34,43.7
110108,2021-11-12,5,39,62.91
110114,2021-11-12,5,40,24.21
110122,2021-11-12,5,41,31.57
110152,2021-11-12,5,45,527.76
110155,2021-11-12,5,46,70.4
110169,2021-11-12,5,47,60.52
110177,2021-11-12,5,49,29.06
110232,2021-11-12,5,55,7.21
110314,2021-11-12,5,73,12.15
110330,2021-11-12,5,79,128.42
110336,2021-11-12,5,82,29.19
110402,2021-11-12,5,98,5.38
109943,2021-10-13,3,12,618.78
109979,2021-10-13,3,18,133.75
80.63,2021-10-13,3,20,112.9
109999,2021-10-13,3,21,36.34
110013,2021-10-13,3,23,97.87
110043,2021-10-13,3,28,30.44
110059,2021-10-13,3,30,13.57
110067,2021-10-13,3,32,
110082,2021-10-13,3,34,46.31
110107,2021-10-13,3,39,66.66
110126,2021-10-13,3,42,30
110139,2021-10-13,3,44,278.36
110162,2021-10-13,3,47,63.49
110186,2021-10-13,3,51,68.94
110207,2021-10-13,3,53,39.49
110224,2021-10-13,3,54,51.54
110240,2021-10-13,3,56,17.09
110250,2021-10-13,3,58,79.65
110261,2021-10-13,3,59,59.25
110266,2021-10-13,3,60,19.78
110288,2021-10-13,3,62,79.11
110311,2021-10-13,3,18,147.57
110369,2021-10-13,3,90,6.92
110413,2021-10-13,3,100,5.71
109948,2021-03-29,5,13,458.26
109976,2021-03-29,5,18,133.75
110294,2021-03-29,5,64,40.2
110304,2021-03-29,5,69,104.54
110309,2021-03-29,5,71,90.76
110351,2021-03-29,5,87,5.76
110382,2021-03-29,5,93,4.82
110396,2021-03-29,5,96,22.92
110404,2021-03-29,5,98,5.82
110415,2021-03-29,5,101,499.51
110419,2021-03-29,5,103,502.79
110422,2021-03-29,5,104,
126,2021-03-29,5,109,63.27
110434,2021-03-29,5,111,180.13
109982,2021-11-16,7,18,133.75
110295,2021-11-16,7,64,40.2
110296,2021-11-16,7,65,78
110297,2021-11-16,7,66,92.91
110301,2021-11-16,7,68,60.06
110306,2021-11-16,7,70,122.06
110380,2021-11-16,7,93,4.82
110392,2021-11-16,7,95,5.88
110414,2021-11-16,7,101,550.16
110421,2021-11-16,7,103,502.79
110423,2021-11-16,7,104,705.69
110424,2021-11-16,7,105,1011.03
520.15,2021-11-16,7,107,738.42
110432,2021-11-16,7,110,121.29
110438,2021-11-16,7,113,12.05
110024,2021-10-16,7,,258.26
110293,2021-10-16,7,63,45.97
110425,2021-10-16,7,105,949.86
110427,2021-10-16,7,106,837.83
110428,2021-10-16,7,107,1020.98
110430,2021-10-16,7,108,788.94
110439,2021-10-16,7,114,199.27
110302,2021-10-14,2,68,57.97
110345,2021-10-14,2,86,5.19
110354,2021-10-14,2,87,5.19
110388,2021-10-14,2,94,4.78
110416,2021-10-14,2,101,513.5
110418,2021-10-14,2,102,18
110420,2021-10-14,2,103,469.26
926.47,2021-10-14,2,106,110426
110433,2021-10-14,2,110,112.19
110435,2021-10-14,2,112,8.56
110437,2021-10-14,2,113,11.14
110440,2021-10-14,2,115,9.27
103423,2022-03-15,5,57,70
