ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
95332,7934,13,32.0,392.57,,462.25,NonSoloNeve,306,291,21,7,2022-10-18,4
95399,7934,20,22.0,78.55,109.98,109.98,NonSoloNeve,306,291,21,7,2022-10-18,4
95459,7934,27,20.0,430,238.88,430,NonSoloNeve,306,291,21,7,2022-10-18,4
55,7934,48,16.0,95616,110,110,NonSoloNeve,306,291,21,7,2022-10-18,4
95770,7934,61,30.0,20,40,40,NonSoloNeve,306,291,21,7,2022-10-18,4
95801,7934,62,80.0,80,47.06,60,NonSoloNeve,306,291,21,7,2022-10-18,4
95883,7934,72,20.0,72.5,145,145,NonSoloNeve,306,291,21,7,2022-10-18,4
96048,7934,103,6.0,277.76,500,500,NonSoloNeve,306,291,21,7,2022-10-18,4
96079,7934,108,4.0,472.22,,849.98,NonSoloNeve,306,291,21,7,2022-10-18,4
96093,7934,110,24.0,60,120,120,NonSoloNeve,306,291,21,7,2022-10-18,4
96108,7934,9,48.0,6,112,9,NonSoloNeve,306,291,21,7,2022-10-18,4
95316,7935,11,18.0,250,350,350,NonSoloNeve,307,,21,7,2022-04-15,4
95382,7935,19,36.0,150,240,240,NonSoloNeve,307,,21,7,2022-04-15,4
95396,7935,20,20.0,78.55,109.98,109.98,NonSoloNeve,307,,21,7,2022-04-15,4
95440,7935,20,26.0,213.33,,319.98,NonSoloNeve,307,,21,7,2022-04-15,4
95479,7935,29,20.0,41.18,70,70,NonSoloNeve,307,,21,7,2022-04-15,4
95643,7935,51,36.0,35,70,70,NonSoloNeve,307,,21,7,2022-04-15,4
95686,7935,54,44.0,35.33,52.99,52.99,NonSoloNeve,307,,21,7,2022-04-15,4
95726,7935,57,16.0,40,80,80,NonSoloNeve,307,,21,7,2022-04-15,4
95735,7935,58,36.0,57.13,79.98,79.98,NonSoloNeve,307,,21,7,2022-04-15,4
95796,7935,62,52.0,47.06,80,80,NonSoloNeve,307,,21,7,2022-04-15,4
95848,7935,68,56.0,46.15,59.99,59.99,NonSoloNeve,307,,21,7,2022-04-15,4
96100,7935,110,18.0,60,120,120,NonSoloNeve,307,,21,7,2022-04-15,4
96114,7935,113,44.0,6,12,12,NonSoloNeve,307,,21,7,2022-04-15,4
95317,7936,11,18.0,250,350,350,NonSoloNeve,307,292,21,7,2022-06-27,4
95325,7936,12,42.0,473.07,615,604.5,NonSoloNeve,307,292,21,7,2022-06-27,4
95330,7936,13,36.0,392.57,529.98,470.29,NonSoloNeve,307,292,21,7,2022-06-27,4
95358,7936,16,78.0,,2,2,NonSoloNeve,307,292,21,7,2022-06-27,4
95438,7936,26,20.0,213.33,319.98,319.98,NonSoloNeve,307,292,21,7,2022-06-27,4
95566,7936,43,52.0,126.66,190,190,NonSoloNeve,307,292,21,7,2022-06-27,4
95649,7936,51,40.0,35,70,70,NonSoloNeve,307,292,21,7,2022-06-27,4
95679,7936,54,44.0,35.33,52.99,52.99,NonSoloNeve,307,292,21,7,2022-06-27,4
95691,7936,55,42.0,4,8,8,NonSoloNeve,307,292,21,7,2022-06-27,4
95721,7936,40,16.0,57,80,80,NonSoloNeve,307,292,21,7,2022-06-27,4
95733,7936,58,32.0,57.13,79.98,79.98,NonSoloNeve,307,292,21,7,2022-06-27,4
95762,7936,60,10.0,40,20,20,NonSoloNeve,307,292,21,7,2022-06-27,4
95867,7936,71,22.0,60,90,90,NonSoloNeve,307,292,21,7,2022-06-27,4
96046,7936,103,278.0,4,500,500,NonSoloNeve,307,292,21,7,2022-06-27,4
96062,7936,106,10.0,,964.98,964.98,NonSoloNeve,307,292,21,7,2022-06-27,4
95318,7939,11,18.0,250,350,330,293,308,NonSoloNeve,19,,2022-05-27,5
95320,7939,12,36.0,473.07,,586.6,293,308,NonSoloNeve,19,,2022-05-27,5
95418,7939,23,6.0,65.33,97.98,91.45,293,308,NonSoloNeve,19,,2022-05-27,5
95426,7939,24,48.0,62.5,75,72.5,293,308,NonSoloNeve,19,,2022-05-27,5
95551,7939,42,28.0,106.66,160,149.33,293,308,NonSoloNeve,19,,2022-05-27,5
95567,7939,43,52.0,126.66,190,177.33,293,308,NonSoloNeve,19,,2022-05-27,5
95590,7939,45,12.0,383.32,574.98,536.65,293,308,NonSoloNeve,19,,2022-05-27,5
95632,7939,50,100.0,2,4,3.58,293,308,NonSoloNeve,19,,2022-05-27,5
49.45,7939,54,42.0,35.33,52.99,95688,293,308,NonSoloNeve,19,,2022-05-27,5
95716,7939,57,20.0,40,80,72,293,308,NonSoloNeve,19,,2022-05-27,5
95734,7939,58,18.0,57.13,79.98,75.41,293,308,NonSoloNeve,19,,2022-05-27,5
95745,7939,59,24.0,46.15,59.99,57.22,293,308,NonSoloNeve,19,,2022-05-27,5
95757,7939,60,42.0,10,20,18,293,308,NonSoloNeve,19,,2022-05-27,5
95860,7939,70,30.0,80,120,112,293,308,NonSoloNeve,19,,2022-05-27,5
96032,7939,101,306.0,4,550,501.1,293,308,NonSoloNeve,19,,2022-05-27,5
96084,7939,109,24.0,35,63,57.38,293,308,NonSoloNeve,19,,2022-05-27,5
95319,8014,11,18.0,250,350,,NonSoloNeve,305,290,21,7,2022-11-06,7
95557,8014,42,32.0,106.66,160,160,NonSoloNeve,305,290,21,7,2022-11-06,7
95592,8014,45,16.0,383.32,574.98,,NonSoloNeve,305,290,21,7,2022-11-06,7
95628,8014,50,88.0,2,4,4,NonSoloNeve,305,290,21,7,2022-11-06,7
95648,8014,51,64.0,35,70,,NonSoloNeve,305,290,21,7,2022-11-06,7
95663,8014,53,30.0,28.55,39.99,39.99,NonSoloNeve,305,290,21,7,2022-11-06,7
95727,8014,57,24.0,40,80,80,NonSoloNeve,305,290,21,7,2022-11-06,7
95739,8014,58,32.0,57.13,79.98,79.98,NonSoloNeve,305,290,21,7,2022-11-06,7
96088,8014,109,22.0,35,63,63,NonSoloNeve,305,290,21,7,2022-11-06,7
96113,8014,113,38.0,6,12,12,NonSoloNeve,305,290,21,7,2022-11-06,7
95324,8018,12,46.0,473.07,539.36,615,NonSoloNeve,308,293,21,7,2022-11-14,7
95404,8018,21,18.0,29.17,35,35,NonSoloNeve,308,293,21,7,2022-11-14,7
95416,8018,22,8.0,10,,15,NonSoloNeve,308,293,21,7,2022-11-14,7
95442,8018,26,22.0,213.33,319.98,319.98,NonSoloNeve,308,293,21,7,2022-11-14,7
95471,8018,29,28.0,41.18,70,70,NonSoloNeve,308,293,21,7,2022-11-14,7
95574,8018,44,18.0,,346.66,346.66,NonSoloNeve,308,293,21,7,2022-11-14,7
95601,8018,,42.0,44.83,65,65,NonSoloNeve,308,293,21,7,2022-11-14,7
95618,8018,48,18.0,55,110,110,NonSoloNeve,308,293,21,7,2022-11-14,7
95626,8018,50,244.0,2,4,4,NonSoloNeve,308,293,21,7,2022-11-14,7
95763,8018,60,44.0,10,20,20,NonSoloNeve,308,293,21,7,2022-11-14,7
95772,8018,61,48.0,20,40,40,NonSoloNeve,308,293,21,7,2022-11-14,7
95866,8018,71,26.0,60,90,90,NonSoloNeve,308,293,21,7,2022-11-14,7
96031,8018,,14.0,305.54,550,550,NonSoloNeve,308,293,21,7,2022-11-14,7
96066,8018,106,4.0,536.09,964.98,964.98,NonSoloNeve,308,293,21,7,2022-11-14,7
96112,8018,113,44.0,,,12,NonSoloNeve,308,293,21,7,2022-11-14,7
95326,7977,12,36.0,586.6,615,473.07,NonSoloNeve,307,,19,7,2022-08-08,5
95334,7977,13,30.0,392.57,529.98,502.51,NonSoloNeve,307,,19,7,2022-08-08,5
95379,7977,18,38.0,86,129,120.4,NonSoloNeve,307,,19,7,2022-08-08,5
95388,7977,19,28.0,150,240,222,NonSoloNeve,307,,19,7,2022-08-08,5
95587,7977,45,16.0,383.32,574.98,536.65,NonSoloNeve,307,,19,7,2022-08-08,5
95650,7977,52,40.0,19,38,,NonSoloNeve,307,,19,7,2022-08-08,5
95666,7977,53,38.0,28.55,39.99,30,NonSoloNeve,307,,19,7,2022-08-08,5
95685,7977,54,36.0,35.33,49.45,52.99,NonSoloNeve,307,,19,7,2022-08-08,5
95722,7977,57,12.0,40,80,72,NonSoloNeve,307,,19,7,2022-08-08,5
95759,7977,60,,10,20,18,NonSoloNeve,307,,19,7,2022-08-08,5
95774,7977,61,40.0,20,,36,NonSoloNeve,307,,19,7,2022-08-08,5
95791,7977,62,42.0,47.06,,73.41,NonSoloNeve,307,,19,7,2022-08-08,5
95881,7977,72,18.0,72.5,145,130.5,NonSoloNeve,307,,19,7,2022-08-08,5
96087,7977,109,,35,63,57.38,NonSoloNeve,307,,19,7,2022-08-08,5
96110,7977,,46.0,6,9,8.39,NonSoloNeve,307,,19,7,2022-08-08,5
95328,7925,12,40.0,473.07,615,601.53,Brambilla,315,300,21,7,2022-10-07,2
95364,7925,17,38.0,60,84,84,Brambilla,315,300,21,7,2022-10-07,2
95436,7925,25,32.0,166.66,250,250,Brambilla,315,300,21,7,2022-10-07,2
95445,7925,26,22.0,213.33,319.98,319.98,Brambilla,315,300,21,7,2022-10-07,2
95825,7925,66,38.0,45,90,90,Brambilla,315,300,21,7,2022-10-07,2
95920,7925,78,132.0,79.19,99,96.01,Brambilla,315,300,21,7,2022-10-07,2
95972,7925,86,136.0,2,6,6,Brambilla,315,300,21,7,2022-10-07,2
95329,7929,12,42.0,,615,586.6,NonSoloNeve,304,289,19,7,2022-04-13,5
95344,7929,14,38.0,476,595,571.2,NonSoloNeve,304,289,19,7,2022-04-13,5
95362,7929,,36.0,60,84,79.19,NonSoloNeve,304,289,19,7,2022-04-13,5
95392,7929,19,26.0,150,240,222,NonSoloNeve,304,289,19,7,2022-04-13,5
95599,7929,47,52.0,44.83,65,60.95,NonSoloNeve,304,289,19,7,2022-04-13,5
95656,7929,52,40.0,19,38,34.2,NonSoloNeve,304,289,19,7,2022-04-13,5
95680,7929,54,30.0,35.33,52.99,49.45,NonSoloNeve,304,289,19,7,2022-04-13,5
95690,7929,55,44.0,4,8,7.19,NonSoloNeve,304,289,19,7,2022-04-13,5
95711,7929,56,42.0,9,18,,NonSoloNeve,304,289,19,7,2022-04-13,5
95718,7929,28,57.0,40,80,72,NonSoloNeve,304,289,19,7,2022-04-13,5
95740,7929,58,24.0,57.13,79.98,75.41,NonSoloNeve,304,289,19,7,2022-04-13,5
95758,7929,60,,10,20,18,NonSoloNeve,304,289,19,7,2022-04-13,5
95853,7929,69,10.0,,109.98,102.66,NonSoloNeve,304,289,19,7,2022-04-13,5
96049,7929,103,8.0,277.76,500,455.54,NonSoloNeve,304,289,19,7,2022-04-13,5
96057,7929,106,12.0,536.09,964.98,879.21,NonSoloNeve,304,289,19,7,2022-04-13,5
95331,7931,13,36.0,392.57,529.98,502.51,NonSoloNeve,304,289,19,7,2022-09-12,5
95367,7931,17,32.0,,84,79.19,NonSoloNeve,304,289,19,7,2022-09-12,5
95373,7931,18,36.0,129,86,120.4,NonSoloNeve,304,289,19,7,2022-09-12,5
95434,7931,25,38.0,166.66,250,233.33,NonSoloNeve,304,289,19,7,2022-09-12,5
95469,7931,28,32.0,28.79,30,24,NonSoloNeve,304,289,19,7,2022-09-12,5
44.83,7931,,42.0,95607,65,60.95,NonSoloNeve,304,289,19,7,2022-09-12,5
95658,7931,52,30.0,19,38,34.2,NonSoloNeve,304,289,19,7,2022-09-12,5
95725,7931,57,24.0,40,80,72,NonSoloNeve,304,289,19,7,2022-09-12,5
95742,7931,58,20.0,57.13,79.98,75.41,NonSoloNeve,304,289,19,7,2022-09-12,5
95765,7931,60,24.0,10,20,18,NonSoloNeve,304,289,19,7,2022-09-12,5
96058,7931,106,8.0,,964.98,879.21,NonSoloNeve,304,289,19,7,2022-09-12,5
96095,7931,110,38.0,60,120,108,NonSoloNeve,304,289,19,7,2022-09-12,5
95333,7943,13,34.0,392.57,529.98,,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95384,7943,19,24.0,150,240,222,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95450,7943,27,18.0,238.88,430,391.76,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95474,7943,29,26.0,,70,41.18,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95528,7943,38,54.0,20,30,28,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95541,7943,40,184.0,17.97,25,23.6,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95562,7943,43,42.0,126.66,190,177.33,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95593,7943,46,24.0,52.86,74,69.76,Paradiso della Tenda,310,295,19,7,2022-09-25,2
29.7,7943,49,24.0,16.5,33,95619,Paradiso della Tenda,310,295,19,7,2022-09-25,2
7.19,7943,55,92.0,4,8,95697,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95712,7943,56,36.0,9,18,16.2,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95769,7943,52,60.0,10,20,18,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95788,7943,62,24.0,73.41,80,47.06,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95831,7943,67,74.0,116.19,243.99,218.42,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95899,7943,74,88.0,11.43,16,15.07,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95910,7943,76,98.0,23.53,40,36.7,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95931,7943,80,56.0,94.12,160,146.82,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95947,7943,83,50.0,56.25,90,83.25,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95958,7943,52,84.0,78.55,109.98,103.7,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95969,7943,86,92.0,2,6,5.19,Paradiso della Tenda,310,295,19,7,2022-09-25,2
96015,7943,96,16.0,16.43,23,21.68,Paradiso della Tenda,310,295,19,7,2022-09-25,2
95336,7937,13,490.0,392.57,529.98,44,NonSoloNeve,307,292,21,7,2022-09-24,5
95347,7937,15,18.0,490,735,735,NonSoloNeve,307,292,21,7,2022-09-24,5
95571,7937,44,32.0,231.11,346.66,346.66,NonSoloNeve,307,292,21,7,2022-09-24,5
95623,7937,50,102.0,2,4,4,NonSoloNeve,307,292,21,7,2022-09-24,5
95641,7937,35,48.0,51,70,70,NonSoloNeve,307,292,21,7,2022-09-24,5
95699,7937,55,,4,8,8,NonSoloNeve,307,292,21,7,2022-09-24,5
95751,7937,59,16.0,46.15,59.99,59.99,NonSoloNeve,307,292,21,7,2022-09-24,5
95874,7937,71,26.0,60,90,90,NonSoloNeve,307,292,21,7,2022-09-24,5
96033,7937,101,10.0,550,550,305.54,NonSoloNeve,307,292,21,7,2022-09-24,5
96086,7937,109,38.0,63,63,35,NonSoloNeve,307,292,21,7,2022-09-24,5
96118,7937,6,24.0,113,12,12,NonSoloNeve,307,292,21,7,2022-09-24,5
95337,7974,13,36.0,392.57,529.98,502.51,NonSoloNeve,305,290,19,7,2022-07-11,5
95338,7974,14,40.0,476,595,571.2,NonSoloNeve,305,290,19,7,2022-07-11,5
95470,7974,28,28.0,24,30,28.79,NonSoloNeve,305,290,19,7,2022-07-11,5
95646,7974,51,30.0,35,70,63,NonSoloNeve,305,290,19,7,2022-07-11,5
95660,7974,38,32.0,19,52,34.2,NonSoloNeve,305,290,19,7,2022-07-11,5
95696,7974,4,68.0,55,8,7.19,NonSoloNeve,305,290,19,7,2022-07-11,5
95767,7974,60,42.0,10,20,18,NonSoloNeve,305,290,19,7,2022-07-11,5
95792,7974,62,44.0,47.06,80,73.41,NonSoloNeve,305,290,19,7,2022-07-11,5
95817,7974,64,90.0,20,40,36,NonSoloNeve,305,290,19,7,2022-07-11,5
95819,7974,65,42.0,39,78,70.19,NonSoloNeve,305,290,19,7,2022-07-11,5
95339,7938,14,40.0,476,595,571.2,NonSoloNeve,308,293,19,,2022-03-28,5
95380,7938,18,38.0,86,129,120.4,NonSoloNeve,308,293,19,,2022-03-28,5
95390,7938,19,24.0,150,240,222,NonSoloNeve,308,293,19,,2022-03-28,5
95478,7938,29,26.0,41.18,64.23,70,NonSoloNeve,308,293,19,,2022-03-28,5
95558,7938,43,54.0,126.66,190,177.33,NonSoloNeve,308,293,19,,2022-03-28,5
95615,7938,48,16.0,55,110,99,NonSoloNeve,308,293,19,,2022-03-28,5
95639,7938,51,63.0,35,70,52,NonSoloNeve,308,293,19,,2022-03-28,5
95748,7938,,46.0,24,59.99,57.22,NonSoloNeve,308,293,19,,2022-03-28,5
95778,7938,61,40.0,20,40,36,NonSoloNeve,308,293,19,,2022-03-28,5
95340,7949,14,38.0,476,595,571.2,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95355,7949,16,100.0,1,2,1.78,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95389,7949,19,28.0,240,150,222,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95457,7949,27,14.0,238.88,430,,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95466,7949,28,32.0,24,30,28.79,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95495,7949,32,140.0,16.67,25,23.32,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95504,7949,33,82.0,18,27,25.2,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95617,7949,20,48.0,55,110,99,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95630,7949,50,160.0,2,4,3.58,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95664,7949,53,60.0,28.55,39.99,37.7,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95782,7949,61,44.0,,40,36,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95790,7949,62,60.0,47.06,80,73.41,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95897,7949,74,16.0,11.43,50,,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95900,7949,75,100.0,104.3,110.4,80,Paradiso della Tenda,312,297,19,7,2022-09-20,2
124,7949,76,95911.0,23.53,,36.7,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95913,7949,77,90.0,45,90,81,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95927,7949,79,28.0,92.58,124.98,118.51,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95953,7949,84,30.0,78.55,109.98,103.7,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95970,7949,86,130.0,2,6,5.19,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95983,7949,89,112.0,2.5,7,6.09,Paradiso della Tenda,312,297,19,7,2022-09-20,2
95342,7976,14,42.0,476,595,515.66,NonSoloNeve,306,291,21,7,2022-07-12,8
95452,7976,,16.0,238.88,430,430,NonSoloNeve,306,291,21,7,2022-07-12,8
95575,7976,44,24.0,231.11,346.66,346.66,NonSoloNeve,306,291,21,7,2022-07-12,8
95584,7976,45,18.0,383.32,574.98,574.98,NonSoloNeve,306,291,21,7,2022-07-12,8
95781,7976,61,54.0,20,40,40,NonSoloNeve,306,291,21,7,2022-07-12,8
95813,7976,20,40.0,64,96,40,NonSoloNeve,306,291,21,7,2022-07-12,8
95843,7976,68,58.0,46.15,59.99,59.99,NonSoloNeve,306,291,21,7,2022-07-12,8
95862,7976,70,36.0,80,120,120,NonSoloNeve,306,291,21,7,2022-07-12,8
96074,7976,108,6.0,472.22,849.98,849.98,NonSoloNeve,306,291,21,7,2022-07-12,8
96092,7976,110,,60,120,120,NonSoloNeve,306,291,21,7,2022-07-12,8
95346,7932,15,18.0,490,735,638.63,NonSoloNeve,306,291,21,7,2022-03-16,7
95371,7932,17,38.0,60,84,84,NonSoloNeve,306,291,21,7,2022-03-16,7
95430,7932,24,44.0,62.5,75,75,NonSoloNeve,306,291,21,7,2022-03-16,7
95550,7932,42,30.0,106.66,160,160,NonSoloNeve,306,291,21,7,2022-03-16,7
95577,7932,44,24.0,231.11,346.66,346.66,NonSoloNeve,306,291,21,7,2022-03-16,7
95588,7932,45,18.0,383.32,574.98,574.98,NonSoloNeve,306,291,21,7,2022-03-16,7
95673,7932,53,42.0,28.55,39.99,39.99,NonSoloNeve,306,291,21,7,2022-03-16,7
95729,7932,58,30.0,57.13,79.98,79.98,NonSoloNeve,306,291,21,7,2022-03-16,7
95749,7932,59,16.0,46.15,59.99,,NonSoloNeve,306,291,21,7,2022-03-16,7
95812,7932,64,102.0,20,40,40,NonSoloNeve,306,291,21,7,2022-03-16,7
95857,7932,70,34.0,80,120,120,NonSoloNeve,306,291,21,7,2022-03-16,7
95873,7932,71,90.0,60,90,22,NonSoloNeve,306,291,21,7,2022-03-16,7
95350,7975,15,16.0,490,735,686,NonSoloNeve,304,289,19,7,2022-07-06,7
95409,7975,21,16.0,29.17,35,33.83,NonSoloNeve,304,289,19,7,2022-07-06,7
95564,7975,43,42.0,126.66,190,177.33,NonSoloNeve,304,289,19,7,2022-07-06,7
95839,7975,68,44.0,46.15,59.99,57.22,NonSoloNeve,304,289,19,7,2022-07-06,7
96060,7975,106,8.0,536.09,964.98,879.21,NonSoloNeve,304,289,19,7,2022-07-06,7
96091,7975,110,20.0,60,120,108,NonSoloNeve,304,289,19,7,2022-07-06,7
96107,7975,112,34.0,6,9,8.39,NonSoloNeve,304,289,19,7,2022-07-06,7
95353,8015,,20.0,15,735,709.27,NonSoloNeve,304,289,21,7,2022-12-22,7
95385,8015,19,32.0,150,,240,NonSoloNeve,304,289,21,7,2022-12-22,7
95406,8015,21,20.0,29.17,35,35,NonSoloNeve,304,289,21,7,2022-12-22,7
95439,8015,26,20.0,319.98,213.33,319.98,NonSoloNeve,304,289,21,7,2022-12-22,7
95477,8015,29,30.0,41.18,70,70,NonSoloNeve,304,289,21,7,2022-12-22,7
95703,8015,55,56.0,8,4,8,NonSoloNeve,304,289,21,7,2022-12-22,7
95766,8015,60,40.0,10,20,20,NonSoloNeve,304,289,21,7,2022-12-22,7
95784,8015,61,40.0,20,40,40,NonSoloNeve,304,289,21,7,2022-12-22,7
95799,8015,62,56.0,47.06,80,80,NonSoloNeve,304,289,21,7,2022-12-22,7
95811,8015,64,70.0,20,40,40,NonSoloNeve,304,289,21,7,2022-12-22,7
96034,8015,101,18.0,305.54,550,550,NonSoloNeve,304,289,21,7,2022-12-22,7
96105,8015,,,6,52,9,NonSoloNeve,304,289,21,7,2022-12-22,7
95357,7927,16,82.0,1,2,1.78,NonSoloNeve,305,290,19,7,2022-05-28,2
95476,7927,29,30.0,41.18,70,64.23,NonSoloNeve,305,290,19,7,2022-05-28,2
95595,7927,46,20.0,52.86,74,69.76,NonSoloNeve,305,290,19,7,2022-05-28,2
95638,7927,51,28.0,35,70,63,NonSoloNeve,305,290,19,7,2022-05-28,2
95669,7927,,54.0,28.55,39.99,37.7,NonSoloNeve,305,290,19,7,2022-05-28,2
95708,7927,56,42.0,9,18,16.2,NonSoloNeve,305,290,19,7,2022-05-28,2
95797,7927,62,40.0,80,47.06,73.41,NonSoloNeve,305,290,19,7,2022-05-28,2
95806,7927,63,44.0,30,45,42,NonSoloNeve,305,290,19,7,2022-05-28,2
95824,7927,65,44.0,39,78,70.19,NonSoloNeve,305,290,19,7,2022-05-28,2
95869,7927,71,20.0,60,90,84,NonSoloNeve,305,290,19,7,2022-05-28,2
96036,7927,101,550.0,14,305.54,501.1,NonSoloNeve,305,290,19,7,2022-05-28,2
95359,8016,16,80.0,2,2,1,NonSoloNeve,306,291,21,,2022-12-22,4
95391,8016,19,38.0,150,240,240,NonSoloNeve,306,291,21,,2022-12-22,4
95467,8016,28,32.0,24,30,30,NonSoloNeve,306,291,21,,2022-12-22,4
95472,8016,36,29.0,41.18,70,70,NonSoloNeve,306,291,21,,2022-12-22,4
95553,8016,42,36.0,106.66,160,160,NonSoloNeve,306,291,21,,2022-12-22,4
95573,8016,44,24.0,231.11,346.66,346.66,NonSoloNeve,306,291,21,,2022-12-22,4
95594,8016,46,28.0,52.86,74,74,NonSoloNeve,306,291,21,,2022-12-22,4
95600,8016,47,42.0,44.83,65,65,NonSoloNeve,306,291,21,,2022-12-22,4
95653,8016,42,52.0,19,38,38,NonSoloNeve,306,291,21,,2022-12-22,4
95671,8016,53,52.0,28.55,39.99,39.99,NonSoloNeve,306,291,21,,2022-12-22,4
95683,8016,54,53.0,35.33,52.99,54,NonSoloNeve,306,291,21,,2022-12-22,4
95693,8016,55,64.0,4,8,8,NonSoloNeve,306,291,21,,2022-12-22,4
95773,8016,61,36.0,20,40,40,NonSoloNeve,306,291,21,,2022-12-22,4
95807,8016,63,56.0,30,45,45,NonSoloNeve,306,291,21,,2022-12-22,4
95851,8016,69,,73.33,109.98,109.98,NonSoloNeve,306,291,21,,2022-12-22,4
96081,8016,108,4.0,849.98,,849.98,NonSoloNeve,306,291,21,,2022-12-22,4
96096,8016,110,20.0,60,120,120,NonSoloNeve,306,291,21,,2022-12-22,4
95366,7923,17,32.0,60,84,84,Brambilla,315,300,21,7,2022-04-22,4
95808,7923,63,58.0,30,45,45,Brambilla,315,300,21,7,2022-04-22,4
95810,7923,64,74.0,20,40,40,Brambilla,315,300,21,7,2022-04-22,4
95818,7923,65,66.0,39,78,78,Brambilla,315,300,21,7,2022-04-22,4
95827,7923,66,30.0,45,90,90,Brambilla,315,300,21,7,2022-04-22,4
95856,7923,70,26.0,80,120,120,Brambilla,315,300,21,7,2022-04-22,4
95942,7923,82,48.0,20,30,30,Brambilla,315,300,21,7,2022-04-22,4
95979,7923,88,748.0,2,7,4.67,Brambilla,315,300,21,7,2022-04-22,4
96027,7923,,52.0,3,6,6,Brambilla,315,300,21,7,2022-04-22,4
95372,8017,17,40.0,60,84,84,NonSoloNeve,,292,21,7,2022-11-29,1
95403,8017,21,18.0,29.17,35,35,NonSoloNeve,,292,21,7,2022-11-29,1
95414,8017,22,8.0,10,15,15,NonSoloNeve,,292,21,7,2022-11-29,1
95417,8017,23,8.0,65.33,97.98,97.98,NonSoloNeve,,292,21,7,2022-11-29,1
95443,8017,26,213.0,22,319.98,319.98,NonSoloNeve,,292,21,7,2022-11-29,1
95465,8017,28,32.0,24,30,30,NonSoloNeve,,292,21,7,2022-11-29,1
95565,8017,43,66.0,126.66,190,190,NonSoloNeve,,292,21,7,2022-11-29,1
95579,8017,44,32.0,231.11,346.66,346.66,NonSoloNeve,,292,21,7,2022-11-29,1
95662,8017,53,,28.55,39.99,39.99,NonSoloNeve,,292,21,7,2022-11-29,1
95720,8017,57,18.0,40,,80,NonSoloNeve,,292,21,7,2022-11-29,1
95789,8017,62,60.0,47.06,80,80,NonSoloNeve,,292,21,7,2022-11-29,1
95822,8017,65,76.0,39,78,78,NonSoloNeve,,292,21,7,2022-11-29,1
95858,8017,70,48.0,80,120,120,NonSoloNeve,,292,21,7,2022-11-29,1
96044,8017,103,4.0,277.76,500,500,NonSoloNeve,,292,21,7,2022-11-29,1
96064,8017,106,16.0,536.09,964.98,938.13,NonSoloNeve,,292,21,7,2022-11-29,1
96076,8017,108,4.0,472.22,849.98,849.98,NonSoloNeve,,292,21,7,2022-11-29,1
96116,8017,113,22.0,6,12,12,NonSoloNeve,,292,21,7,2022-11-29,1
95376,7928,18,38.0,86,129,120.4,NonSoloNeve,305,290,19,7,2022-10-14,5
95460,7928,27,20.0,238.88,430,391.76,NonSoloNeve,305,290,19,7,2022-10-14,5
95463,7928,28,36.0,24,30,,NonSoloNeve,305,290,19,7,2022-10-14,5
95591,7928,45,18.0,383.32,574.98,536.65,NonSoloNeve,305,290,19,7,2022-10-14,5
95614,7928,20,48.0,55,110,99,NonSoloNeve,305,290,19,7,2022-10-14,5
